4	26012
348	25789.9
624	25732.6
724	25136.5
880	24909.9
1136	24685.5
1356	24611.5
1620	24001.5
1768	23520.7
2164	23445.6
2296	23264.7
2336	23080.2
2580	22834.9
2676	22805.9
2892	22185.5
3144	21872.5
5288	21352.6
6556	20884
7080	20565.5
9244	20537.6
14232	20523.9
15660	20311.3
15840	19864.1
15844	19770.1
19936	19584
21192	19539.2
26736	19490.1
30016	19009.3
