40	21067.5
320	20867.4
400	20653.9
440	20123.4
1920	18785.9
2040	18720.2
4200	18449.3
4240	18183.3
7480	18054.1
10600	17913.4
10640	17696.1
10760	17616.7
10800	17586.3
10960	17342.5
11720	17281.3
11840	17187
11880	17114.9
12160	17064.8
12200	16902.6
12880	16836.7
13240	16657.7
13280	16631.4
