40	22912
200	21597.6
520	21356.9
1640	20833.7
1800	20344.3
1840	20006.8
2960	19875.7
31640	19746.2
32640	19246.6
85800	18936.4
97440	18546.8
132280	18502
380800	18434.9
577000	18221.8
